RowID,Name,Latitude,Longitude,dwx_cluster,max_temp,min_temp,rain_mm,mm_dd_yyyy
4081,Dunstaffnage,56.451,-5.439,1,17.5,10.7,51.9,8/1/1981
4082,Dunstaffnage,56.451,-5.439,1,16,10.4,237.9,9/1/1981
4083,Dunstaffnage,56.451,-5.439,1,9.9,4.6,184.9,10/1/1981
4084,Dunstaffnage,56.451,-5.439,1,9.9,5.1,278.2,11/1/1981
4085,Dunstaffnage,56.451,-5.439,1,4.3,-0.8,43.6,12/1/1981
4086,Dunstaffnage,56.451,-5.439,1,6.1,1.3,101.8,1/1/1982
4087,Dunstaffnage,56.451,-5.439,1,7.7,3.1,142.2,2/1/1982
4088,Dunstaffnage,56.451,-5.439,1,8.8,2.1,181.5,3/1/1982
4089,Dunstaffnage,56.451,-5.439,1,11.4,4.7,44.7,4/1/1982
4090,Dunstaffnage,56.451,-5.439,1,14.6,6.7,87.7,5/1/1982
4091,Dunstaffnage,56.451,-5.439,1,17.9,9.6,38.8,6/1/1982
4092,Dunstaffnage,56.451,-5.439,1,18.8,10.6,42.8,7/1/1982
4093,Dunstaffnage,56.451,-5.439,1,16.8,11,223.2,8/1/1982
4094,Dunstaffnage,56.451,-5.439,1,14.6,9.5,271.6,9/1/1982
4095,Dunstaffnage,56.451,-5.439,1,12.9,7.6,197.1,10/1/1982
4096,Dunstaffnage,56.451,-5.439,1,9.4,4.3,269.9,11/1/1982
4097,Dunstaffnage,56.451,-5.439,1,7.3,1.9,244.8,12/1/1982
4098,Dunstaffnage,56.451,-5.439,1,8.5,3.8,278.3,1/1/1983
4099,Dunstaffnage,56.451,-5.439,1,5.9,0.2,41.1,2/1/1983
4100,Dunstaffnage,56.451,-5.439,1,8.4,4.1,166.7,3/1/1983
4101,Dunstaffnage,56.451,-5.439,1,9.7,2.3,45.8,4/1/1983
4102,Dunstaffnage,56.451,-5.439,1,12.9,6.3,54.5,5/1/1983
4103,Dunstaffnage,56.451,-5.439,1,15.8,9,81.6,6/1/1983
4104,Dunstaffnage,56.451,-5.439,1,19.6,11.5,50.6,7/1/1983
4105,Dunstaffnage,56.451,-5.439,1,19.3,11.8,55.3,8/1/1983
4106,Dunstaffnage,56.451,-5.439,1,14.5,9.3,158.2,9/1/1983
4107,Dunstaffnage,56.451,-5.439,1,12.3,7.1,344.4,10/1/1983
4108,Dunstaffnage,56.451,-5.439,1,10.4,4.8,58.3,11/1/1983
4109,Dunstaffnage,56.451,-5.439,1,8.9,4.2,265.5,12/1/1983
4110,Dunstaffnage,56.451,-5.439,1,5.3,0.6,194.5,1/1/1984
4111,Dunstaffnage,56.451,-5.439,1,7.2,2.5,105.6,2/1/1984
4112,Dunstaffnage,56.451,-5.439,1,7.7,2.1,63.5,3/1/1984
4113,Dunstaffnage,56.451,-5.439,1,12.6,4.4,95.1,4/1/1984
4114,Dunstaffnage,56.451,-5.439,1,15.1,5.8,7.5,5/1/1984
4115,Dunstaffnage,56.451,-5.439,1,15.9,9.6,76.1,6/1/1984
4116,Dunstaffnage,56.451,-5.439,1,18.7,10.8,76.3,7/1/1984
4117,Dunstaffnage,56.451,-5.439,1,19.5,11.2,75.1,8/1/1984
4118,Dunstaffnage,56.451,-5.439,1,14.7,9.1,211.4,9/1/1984
4119,Dunstaffnage,56.451,-5.439,1,12.7,7.6,247,10/1/1984
4120,Dunstaffnage,56.451,-5.439,1,9.8,4.8,211.7,11/1/1984
4121,Dunstaffnage,56.451,-5.439,1,8.7,3.7,201,12/1/1984
4122,Dunstaffnage,56.451,-5.439,1,4.6,-1.1,43.9,1/1/1985
4123,Dunstaffnage,56.451,-5.439,1,7,1.5,65.6,2/1/1985
4124,Dunstaffnage,56.451,-5.439,1,7.6,1.9,69,3/1/1985
4125,Dunstaffnage,56.451,-5.439,1,10.8,4.5,109.8,4/1/1985
4126,Dunstaffnage,56.451,-5.439,1,14.5,6.6,60.5,5/1/1985
4127,Dunstaffnage,56.451,-5.439,1,15.5,8.1,42,6/1/1985
4128,Dunstaffnage,56.451,-5.439,1,16.6,10.7,250.7,7/1/1985
4129,Dunstaffnage,56.451,-5.439,1,15.7,10.5,248.2,8/1/1985
4130,Dunstaffnage,56.451,-5.439,1,14.5,9.5,215.9,9/1/1985
4131,Dunstaffnage,56.451,-5.439,1,13.1,7.7,128.8,10/1/1985
4132,Dunstaffnage,56.451,-5.439,1,7.5,0.7,122,11/1/1985
4133,Dunstaffnage,56.451,-5.439,1,7.8,3.6,191.2,12/1/1985
4134,Dunstaffnage,56.451,-5.439,1,6.2,0.8,179.2,1/1/1986
4135,Dunstaffnage,56.451,-5.439,1,4.2,-1.4,3.8,2/1/1986
4136,Dunstaffnage,56.451,-5.439,1,8,2.5,213,3/1/1986
4137,Dunstaffnage,56.451,-5.439,1,9.2,1.7,70.8,4/1/1986
4138,Dunstaffnage,56.451,-5.439,1,12.4,7,199.3,5/1/1986
4139,Dunstaffnage,56.451,-5.439,1,17.9,9.1,45.2,6/1/1986
4140,Dunstaffnage,56.451,-5.439,1,15.8,10.5,81,7/1/1986
4141,Dunstaffnage,56.451,-5.439,1,16.2,8.6,102.5,8/1/1986
4142,Dunstaffnage,56.451,-5.439,1,14.4,7.4,51.8,9/1/1986
4143,Dunstaffnage,56.451,-5.439,1,12.5,7.9,208.6,10/1/1986
4144,Dunstaffnage,56.451,-5.439,1,10.1,4.8,271,11/1/1986
4145,Dunstaffnage,56.451,-5.439,1,7.5,2.9,383.3,12/1/1986
4146,Dunstaffnage,56.451,-5.439,1,5,0,80.3,1/1/1987
4147,Dunstaffnage,56.451,-5.439,1,7.4,1.1,86.4,2/1/1987
4148,Dunstaffnage,56.451,-5.439,1,7.1,1.4,180.9,3/1/1987
4149,Dunstaffnage,56.451,-5.439,1,12.5,5.3,49,4/1/1987
4150,Dunstaffnage,56.451,-5.439,1,13.7,6.1,83.2,5/1/1987
4151,Dunstaffnage,56.451,-5.439,1,15,8,62.8,6/1/1987
4152,Dunstaffnage,56.451,-5.439,1,17.6,11.3,98.1,7/1/1987
4153,Dunstaffnage,56.451,-5.439,1,16.8,10,144.3,8/1/1987
4154,Dunstaffnage,56.451,-5.439,1,15.2,9.3,264,9/1/1987
4155,Dunstaffnage,56.451,-5.439,1,11.5,5.6,204.4,10/1/1987
4156,Dunstaffnage,56.451,-5.439,1,8.8,5,115.5,11/1/1987
4157,Dunstaffnage,56.451,-5.439,1,8.4,3.3,178.2,12/1/1987
4158,Dunstaffnage,56.451,-5.439,1,6.9,2.2,233.8,1/1/1988
4159,Dunstaffnage,56.451,-5.439,1,7.3,2.6,154.7,2/1/1988
4160,Dunstaffnage,56.451,-5.439,1,8,2.8,201.7,3/1/1988
4161,Dunstaffnage,56.451,-5.439,1,11.4,4.7,72.7,4/1/1988
4162,Dunstaffnage,56.451,-5.439,1,15.6,7.1,43.8,5/1/1988
4163,Dunstaffnage,56.451,-5.439,1,17.7,9.7,29.1,6/1/1988
4164,Dunstaffnage,56.451,-5.439,1,15.9,10.5,242.2,7/1/1988
4165,Dunstaffnage,56.451,-5.439,1,16.5,10.9,206.3,8/1/1988
4166,Dunstaffnage,56.451,-5.439,1,14.6,10.1,189.7,9/1/1988
4167,Dunstaffnage,56.451,-5.439,1,12.5,7.5,147.3,10/1/1988
4168,Dunstaffnage,56.451,-5.439,1,9.3,4.2,142,11/1/1988
4169,Dunstaffnage,56.451,-5.439,1,9.9,5.9,172.1,12/1/1988
4170,Dunstaffnage,56.451,-5.439,1,9.7,5.2,277.1,1/1/1989
4171,Dunstaffnage,56.451,-5.439,1,8.1,2.6,351.1,2/1/1989
4172,Dunstaffnage,56.451,-5.439,1,9,3,205.8,3/1/1989
4173,Dunstaffnage,56.451,-5.439,1,9.8,3,58.2,4/1/1989
4174,Dunstaffnage,56.451,-5.439,1,14.6,6.8,38.6,5/1/1989
4175,Dunstaffnage,56.451,-5.439,1,16.1,8.4,68.8,6/1/1989
4176,Dunstaffnage,56.451,-5.439,1,19.7,11.1,52.1,7/1/1989
4177,Dunstaffnage,56.451,-5.439,1,16.4,11.4,293.5,8/1/1989
4178,Dunstaffnage,56.451,-5.439,1,15.5,8.8,137.2,9/1/1989
4179,Dunstaffnage,56.451,-5.439,1,13.1,8.2,311.5,10/1/1989
4180,Dunstaffnage,56.451,-5.439,1,9.4,4.1,83.2,11/1/1989
4181,Dunstaffnage,56.451,-5.439,1,7,1.4,97.3,12/1/1989
4182,Dunstaffnage,56.451,-5.439,1,8.6,4,276.8,1/1/1990
4183,Dunstaffnage,56.451,-5.439,1,8.1,3,350.6,2/1/1990
4184,Dunstaffnage,56.451,-5.439,1,9.7,5,335.4,3/1/1990
4185,Dunstaffnage,56.451,-5.439,1,10.6,4,124.2,4/1/1990
4186,Dunstaffnage,56.451,-5.439,1,16,6.7,38.8,5/1/1990
4187,Dunstaffnage,56.451,-5.439,1,15.6,9.3,115.8,6/1/1990
4188,Dunstaffnage,56.451,-5.439,1,10.6,5.2,75.5,7/1/1990
4189,Dunstaffnage,56.451,-5.439,1,17.3,11.9,123.2,8/1/1990
4190,Dunstaffnage,56.451,-5.439,1,14.4,8.5,181.9,9/1/1990
4191,Dunstaffnage,56.451,-5.439,1,12.9,8.4,329.8,10/1/1990
4192,Dunstaffnage,56.451,-5.439,1,9.2,3.9,64.1,11/1/1990
4193,Dunstaffnage,56.451,-5.439,1,7.9,2.8,250.2,12/1/1990
4194,Dunstaffnage,56.451,-5.439,1,6.2,1.4,177.8,1/1/1991
4195,Dunstaffnage,56.451,-5.439,1,6.1,0.4,64.5,2/1/1991
4196,Dunstaffnage,56.451,-5.439,1,10.3,3.9,149.9,3/1/1991
4197,Dunstaffnage,56.451,-5.439,1,10.8,4.8,148.6,4/1/1991
4198,Dunstaffnage,56.451,-5.439,1,13.8,6.9,35.4,5/1/1991
4199,Dunstaffnage,56.451,-5.439,1,14.8,7.6,98,6/1/1991
4200,Dunstaffnage,56.451,-5.439,1,19.7,12.3,101.4,7/1/1991
4201,Dunstaffnage,56.451,-5.439,1,18.1,12.1,81.5,8/1/1991
4202,Dunstaffnage,56.451,-5.439,1,16.6,9,159,9/1/1991
4203,Dunstaffnage,56.451,-5.439,1,12.4,6.7,174.7,10/1/1991
4204,Dunstaffnage,56.451,-5.439,1,9.4,4.3,270.8,11/1/1991
4205,Dunstaffnage,56.451,-5.439,1,8.7,3.8,196.2,12/1/1991
4206,Dunstaffnage,56.451,-5.439,1,7.8,2.6,224.2,1/1/1992
4207,Dunstaffnage,56.451,-5.439,1,8.5,3.7,261.9,2/1/1992
4208,Dunstaffnage,56.451,-5.439,1,9,4.3,255.7,3/1/1992
4209,Dunstaffnage,56.451,-5.439,1,10.5,5,127.4,4/1/1992
4210,Dunstaffnage,56.451,-5.439,1,16.6,8,88.6,5/1/1992
4211,Dunstaffnage,56.451,-5.439,1,17.8,10.5,36.5,6/1/1992
4212,Dunstaffnage,56.451,-5.439,1,16.7,10.8,104.2,7/1/1992
4213,Dunstaffnage,56.451,-5.439,1,16.1,10.4,255.9,8/1/1992
4214,Dunstaffnage,56.451,-5.439,1,14.5,8.5,150.8,9/1/1992
4215,Dunstaffnage,56.451,-5.439,1,10.9,4.2,134.3,10/1/1992
4216,Dunstaffnage,56.451,-5.439,1,9.5,4,272.3,11/1/1992
4217,Dunstaffnage,56.451,-5.439,1,6.8,2.3,194.8,12/1/1992
4218,Dunstaffnage,56.451,-5.439,1,8.1,2.3,379,1/1/1993
4219,Dunstaffnage,56.451,-5.439,1,8.4,4.4,100.1,2/1/1993
4220,Dunstaffnage,56.451,-5.439,1,9.2,3,152.4,3/1/1993
4221,Dunstaffnage,56.451,-5.439,1,11.6,5.2,117.7,4/1/1993
4222,Dunstaffnage,56.451,-5.439,1,14.6,6.6,66.4,5/1/1993
4223,Dunstaffnage,56.451,-5.439,1,16.5,10,65.5,6/1/1993
4224,Dunstaffnage,56.451,-5.439,1,15.3,10,107.2,7/1/1993
4225,Dunstaffnage,56.451,-5.439,1,15.8,9.6,79.2,8/1/1993
4226,Dunstaffnage,56.451,-5.439,1,15.4,8,35.4,9/1/1993
4227,Dunstaffnage,56.451,-5.439,1,11.1,5,28.9,10/1/1993
4228,Dunstaffnage,56.451,-5.439,1,8.2,3.3,120.7,11/1/1993
4229,Dunstaffnage,56.451,-5.439,1,6.6,1.6,261.8,12/1/1993
4230,Dunstaffnage,56.451,-5.439,1,7,2,238.1,1/1/1994
4231,Dunstaffnage,56.451,-5.439,1,5.8,1.2,63.8,2/1/1994
4232,Dunstaffnage,56.451,-5.439,1,8.1,2.7,309,3/1/1994
4233,Dunstaffnage,56.451,-5.439,1,10.3,3.6,174.2,4/1/1994
4234,Dunstaffnage,56.451,-5.439,1,14.5,5.8,45.9,5/1/1994
4235,Dunstaffnage,56.451,-5.439,1,14.1,8.9,162.3,6/1/1994
4236,Dunstaffnage,56.451,-5.439,1,18.4,11.2,84.5,7/1/1994
4237,Dunstaffnage,56.451,-5.439,1,17,10.1,133.5,8/1/1994
4238,Dunstaffnage,56.451,-5.439,1,14.7,8.2,100,9/1/1994
4239,Dunstaffnage,56.451,-5.439,1,12.2,6.7,126.4,10/1/1994
4240,Dunstaffnage,56.451,-5.439,1,11.8,7.9,137.3,11/1/1994
4241,Dunstaffnage,56.451,-5.439,1,8.7,3.6,302.8,12/1/1994
4242,Dunstaffnage,56.451,-5.439,1,6.9,1.2,243.8,1/1/1995
4243,Dunstaffnage,56.451,-5.439,1,7.5,2.3,217.1,2/1/1995
4244,Dunstaffnage,56.451,-5.439,1,6.8,1.5,187.6,3/1/1995
4245,Dunstaffnage,56.451,-5.439,1,10.6,4.2,45.7,4/1/1995
4246,Dunstaffnage,56.451,-5.439,1,13.7,6.5,66.4,5/1/1995
4247,Dunstaffnage,56.451,-5.439,1,17.5,9.1,35.9,6/1/1995
4248,Dunstaffnage,56.451,-5.439,1,19.3,12.3,107.9,7/1/1995
4249,Dunstaffnage,56.451,-5.439,1,21.2,12.4,26.5,8/1/1995
4250,Dunstaffnage,56.451,-5.439,1,16.1,9,142.2,9/1/1995
4251,Dunstaffnage,56.451,-5.439,1,14.5,9.2,299.1,10/1/1995
4252,Dunstaffnage,56.451,-5.439,1,10.6,5.2,130.4,11/1/1995
4253,Dunstaffnage,56.451,-5.439,1,11.4,5,91.7,12/1/1995
4254,Dunstaffnage,56.451,-5.439,1,11.9,5.7,78,1/1/1996
4255,Dunstaffnage,56.451,-5.439,1,6.5,0.8,149.4,2/1/1996
4256,Dunstaffnage,56.451,-5.439,1,8,2.2,102.1,3/1/1996
4257,Dunstaffnage,56.451,-5.439,1,11.3,5.4,125.4,4/1/1996
4258,Dunstaffnage,56.451,-5.439,1,12.7,5,95.6,5/1/1996
4259,Dunstaffnage,56.451,-5.439,1,16.1,8.4,114.2,6/1/1996
4260,Dunstaffnage,56.451,-5.439,1,16.6,10.6,98.7,7/1/1996
4261,Dunstaffnage,56.451,-5.439,1,18.1,11.6,44.3,8/1/1996
4262,Dunstaffnage,56.451,-5.439,1,17.2,9.9,75.6,9/1/1996
4263,Dunstaffnage,56.451,-5.439,1,13.7,8.8,275,10/1/1996
4264,Dunstaffnage,56.451,-5.439,1,8.5,3.1,194.6,11/1/1996
4265,Dunstaffnage,56.451,-5.439,1,7,1.7,71.6,12/1/1996
4266,Dunstaffnage,56.451,-5.439,1,6.8,1.5,93,1/1/1997
4267,Dunstaffnage,56.451,-5.439,1,8.6,3,290.4,2/1/1997
4268,Dunstaffnage,56.451,-5.439,1,10.3,5,155.4,3/1/1997
4269,Dunstaffnage,56.451,-5.439,1,12,5.8,93.6,4/1/1997
4270,Dunstaffnage,56.451,-5.439,1,15.5,6.9,76.4,5/1/1997
4271,Dunstaffnage,56.451,-5.439,1,16.9,9,27.6,6/1/1997
4272,Dunstaffnage,56.451,-5.439,1,18.6,11.8,104,7/1/1997
4273,Dunstaffnage,56.451,-5.439,1,20.4,12.7,50.3,8/1/1997
4274,Dunstaffnage,56.451,-5.439,1,15.6,9.2,167.7,9/1/1997
4275,Dunstaffnage,56.451,-5.439,1,12.8,7,109.1,10/1/1997
4276,Dunstaffnage,56.451,-5.439,1,12.1,7.1,89.4,11/1/1997
4277,Dunstaffnage,56.451,-5.439,1,8.9,3.8,121,12/1/1997
4278,Dunstaffnage,56.451,-5.439,1,8,2.6,193.8,1/1/1998
4279,Dunstaffnage,56.451,-5.439,1,9.9,6.3,114.5,2/1/1998
4280,Dunstaffnage,56.451,-5.439,1,9.6,4.5,109,3/1/1998
4281,Dunstaffnage,56.451,-5.439,1,10.5,4.3,108.4,4/1/1998
4282,Dunstaffnage,56.451,-5.439,1,14.9,8,81.3,5/1/1998
4283,Dunstaffnage,56.451,-5.439,1,16.1,8.7,148.9,6/1/1998
4284,Dunstaffnage,56.451,-5.439,1,16.6,11.2,188,7/1/1998
4285,Dunstaffnage,56.451,-5.439,1,16.8,11.4,120,8/1/1998
4286,Dunstaffnage,56.451,-5.439,1,17.3,10.7,98.9,9/1/1998
4287,Dunstaffnage,56.451,-5.439,1,12.1,6.6,253.7,10/1/1998
4288,Dunstaffnage,56.451,-5.439,1,9.7,4.2,104.8,11/1/1998
4289,Dunstaffnage,56.451,-5.439,1,9.5,4,237.5,12/1/1998
4290,Dunstaffnage,56.451,-5.439,1,7.4,2.7,282.2,1/1/1999
4291,Dunstaffnage,56.451,-5.439,1,7.5,2.7,152.9,2/1/1999
4292,Dunstaffnage,56.451,-5.439,1,9.4,3.8,159.3,3/1/1999
4293,Dunstaffnage,56.451,-5.439,1,12.1,5.7,114.9,4/1/1999
4294,Dunstaffnage,56.451,-5.439,1,15.2,8,77.6,5/1/1999
4295,Dunstaffnage,56.451,-5.439,1,15.8,8.7,132.7,6/1/1999
4296,Dunstaffnage,56.451,-5.439,1,18.4,11.5,94.1,7/1/1999
4297,Dunstaffnage,56.451,-5.439,1,19.1,10.9,88.8,8/1/1999
4298,Dunstaffnage,56.451,-5.439,1,17.3,11.1,225.7,9/1/1999
4299,Dunstaffnage,56.451,-5.439,1,13.5,8.8,146,10/1/1999
4300,Dunstaffnage,56.451,-5.439,1,10.2,4.5,251.3,11/1/1999
4301,Dunstaffnage,56.451,-5.439,1,7.2,2,304.4,12/1/1999
4302,Dunstaffnage,56.451,-5.439,1,8.3,3.2,245.4,1/1/2000
4303,Dunstaffnage,56.451,-5.439,1,8.4,3.3,242.4,2/1/2000
4304,Dunstaffnage,56.451,-5.439,1,9.8,4.7,106.8,3/1/2000
4305,Dunstaffnage,56.451,-5.439,1,11.3,3.8,31.8,4/1/2000
4306,Dunstaffnage,56.451,-5.439,1,16.7,6.7,50,5/1/2000
4307,Dunstaffnage,56.451,-5.439,1,16.4,9.6,92.2,6/1/2000
4308,Dunstaffnage,56.451,-5.439,1,19.3,10.7,61.8,7/1/2000
4309,Dunstaffnage,56.451,-5.439,1,19.1,11.5,107,8/1/2000
4310,Dunstaffnage,56.451,-5.439,1,16.5,10.9,195.4,9/1/2000
4311,Dunstaffnage,56.451,-5.439,1,12.9,7.8,284.6,10/1/2000
4312,Dunstaffnage,56.451,-5.439,1,9.4,4.6,136,11/1/2000
4313,Dunstaffnage,56.451,-5.439,1,8,3,191.2,12/1/2000
4314,Dunstaffnage,56.451,-5.439,1,6.5,0.6,145,1/1/2001
4315,Dunstaffnage,56.451,-5.439,1,7.3,2,64.6,2/1/2001
4316,Dunstaffnage,56.451,-5.439,1,9.4,2.5,73.6,3/1/2001
4317,Dunstaffnage,56.451,-5.439,1,12,4.9,57.8,4/1/2001
4318,Dunstaffnage,56.451,-5.439,1,16.6,7.7,37.4,5/1/2001
4319,Dunstaffnage,56.451,-5.439,1,15.7,9,124,6/1/2001
4320,Dunstaffnage,56.451,-5.439,1,17.6,11.4,123,7/1/2001
4321,Dunstaffnage,56.451,-5.439,1,17.9,11.4,163.6,8/1/2001
4322,Dunstaffnage,56.451,-5.439,1,16.1,9.7,107.2,9/1/2001
4323,Dunstaffnage,56.451,-5.439,1,14.9,10.3,244.8,10/1/2001
4324,Dunstaffnage,56.451,-5.439,1,10.9,5.7,167.8,11/1/2001
4325,Dunstaffnage,56.451,-5.439,1,8.2,1.9,92.4,12/1/2001
4326,Dunstaffnage,56.451,-5.439,1,9.5,5.1,239.7,1/1/2002
4327,Dunstaffnage,56.451,-5.439,1,8.6,3.5,213.8,2/1/2002
4328,Dunstaffnage,56.451,-5.439,1,10.4,4.4,128.4,3/1/2002
4329,Dunstaffnage,56.451,-5.439,1,12.3,5.7,103.2,4/1/2002
4330,Dunstaffnage,56.451,-5.439,1,15.2,7.7,109.6,5/1/2002
4331,Dunstaffnage,56.451,-5.439,1,16.3,10.7,170.6,6/1/2002
4332,Dunstaffnage,56.451,-5.439,1,16.9,10.8,123.8,7/1/2002
4333,Dunstaffnage,56.451,-5.439,1,18.8,12,94.4,8/1/2002
4334,Dunstaffnage,56.451,-5.439,1,17.4,10,62.6,9/1/2002
4335,Dunstaffnage,56.451,-5.439,1,11.8,6.3,127.4,10/1/2002
4336,Dunstaffnage,56.451,-5.439,1,10.5,6.6,153.2,11/1/2002
4337,Dunstaffnage,56.451,-5.439,1,7.9,3.6,42,12/1/2002
4338,Dunstaffnage,56.451,-5.439,1,7.6,2.2,156.6,1/1/2003
4339,Dunstaffnage,56.451,-5.439,1,8.1,2.2,57,2/1/2003
4340,Dunstaffnage,56.451,-5.439,1,11.4,3.8,99.2,3/1/2003
4341,Dunstaffnage,56.451,-5.439,1,14.4,6.1,32.2,4/1/2003
4342,Dunstaffnage,56.451,-5.439,1,13.9,7.7,152,5/1/2003
4343,Dunstaffnage,56.451,-5.439,1,17.6,11,111.2,6/1/2003
4344,Dunstaffnage,56.451,-5.439,1,19.8,12.7,91.8,7/1/2003
4345,Dunstaffnage,56.451,-5.439,1,20,11.7,48.4,8/1/2003
4346,Dunstaffnage,56.451,-5.439,1,16.5,9.5,98,9/1/2003
4347,Dunstaffnage,56.451,-5.439,1,12.4,5.7,69.4,10/1/2003
4348,Dunstaffnage,56.451,-5.439,1,11.4,5,91.7,11/1/2003
4349,Dunstaffnage,56.451,-5.439,1,8.2,2.4,162,12/1/2003
4350,Dunstaffnage,56.451,-5.439,1,7.9,3.1,230,1/1/2004
4351,Dunstaffnage,56.451,-5.439,1,8.2,1.8,95.2,2/1/2004
4352,Dunstaffnage,56.451,-5.439,1,9.8,3.5,133.8,3/1/2004
4353,Dunstaffnage,56.451,-5.439,1,12.1,6.2,131.6,4/1/2004
4354,Dunstaffnage,56.451,-5.439,1,12,3.6,70.8,5/1/2004
4355,Dunstaffnage,56.451,-5.439,1,16,10.1,144.9,6/1/2004
4356,Dunstaffnage,56.451,-5.439,1,17.6,10.7,92.6,7/1/2004
4357,Dunstaffnage,56.451,-5.439,1,19.6,12.6,182.4,8/1/2004
4358,Dunstaffnage,56.451,-5.439,1,8,2.2,213,9/1/2004
4359,Dunstaffnage,56.451,-5.439,1,11.4,5,91.7,10/1/2004
4360,Dunstaffnage,56.451,-5.439,1,10.4,6.3,107.4,11/1/2004
4361,Dunstaffnage,56.451,-5.439,1,9.3,3.9,255.8,12/1/2004
4362,Dunstaffnage,56.451,-5.439,1,13.3,7.7,242.6,1/1/2005
4363,Dunstaffnage,56.451,-5.439,1,7.5,2.5,117.2,2/1/2005
4364,Dunstaffnage,56.451,-5.439,1,10.4,4.4,123.6,3/1/2005
4365,Dunstaffnage,56.451,-5.439,1,11.8,5.6,99.2,4/1/2005
4366,Dunstaffnage,56.451,-5.439,1,13.6,6,94.6,5/1/2005
4367,Dunstaffnage,56.451,-5.439,1,16.9,10.1,133.7,6/1/2005
4368,Dunstaffnage,56.451,-5.439,1,18,10.9,48,7/1/2005
4369,Dunstaffnage,56.451,-5.439,1,17.7,10.9,175.4,8/1/2005
4370,Dunstaffnage,56.451,-5.439,1,16.4,11.1,175.7,9/1/2005
4371,Dunstaffnage,56.451,-5.439,1,11.4,5,91.7,10/1/2005
4372,Dunstaffnage,56.451,-5.439,1,9.6,4.3,162.6,11/1/2005
4373,Dunstaffnage,56.451,-5.439,1,8.1,3.2,101.6,12/1/2005
4374,Dunstaffnage,56.451,-5.439,1,7.6,2.7,129.8,1/1/2006
4375,Dunstaffnage,56.451,-5.439,1,7.9,1.8,112,2/1/2006
4376,Dunstaffnage,56.451,-5.439,1,7.9,1.9,77.8,3/1/2006
4377,Dunstaffnage,56.451,-5.439,1,10.8,3.5,119.2,4/1/2006
4378,Dunstaffnage,56.451,-5.439,1,14.8,7.1,142.6,5/1/2006
4379,Dunstaffnage,56.451,-5.439,1,17.5,10,92.4,6/1/2006
4380,Dunstaffnage,56.451,-5.439,1,20.4,12.3,95.8,7/1/2006
4381,Dunstaffnage,56.451,-5.439,1,17.6,11.2,108.8,8/1/2006
4382,Dunstaffnage,56.451,-5.439,1,17.6,11.6,205.2,9/1/2006
4383,Dunstaffnage,56.451,-5.439,1,14.5,9.1,86.7,10/1/2006
4384,Dunstaffnage,56.451,-5.439,1,10.4,5.6,277.8,11/1/2006
4385,Dunstaffnage,56.451,-5.439,1,8.6,4.6,347.2,12/1/2006
4386,Dunstaffnage,56.451,-5.439,1,8.9,4.1,285.8,1/1/2007
4387,Dunstaffnage,56.451,-5.439,1,8.4,3.7,113.8,2/1/2007
4388,Dunstaffnage,56.451,-5.439,1,10.2,3.6,157.2,3/1/2007
4389,Dunstaffnage,56.451,-5.439,1,14.1,6.4,66.4,4/1/2007
4390,Dunstaffnage,56.451,-5.439,1,14,6.7,121.8,5/1/2007
4391,Dunstaffnage,56.451,-5.439,1,17.5,10.5,101,6/1/2007
4392,Dunstaffnage,56.451,-5.439,1,17.3,11,89.2,7/1/2007
4393,Dunstaffnage,56.451,-5.439,1,16.8,10.9,139,8/1/2007
4394,Dunstaffnage,56.451,-5.439,1,14.8,9.8,110,9/1/2007
4395,Dunstaffnage,56.451,-5.439,1,14,8.4,165.9,10/1/2007
4396,Dunstaffnage,56.451,-5.439,1,10.6,5.8,170,11/1/2007
4397,Dunstaffnage,56.451,-5.439,1,8.6,3.2,152,12/1/2007
4398,Dunstaffnage,56.451,-5.439,1,11.4,5,91.7,1/1/2008
4399,Dunstaffnage,56.451,-5.439,1,11.4,5,91.7,2/1/2008
4400,Dunstaffnage,56.451,-5.439,1,11.4,5,150.1,3/1/2008
4401,Dunstaffnage,56.451,-5.439,1,11,3.6,88,4/1/2008
4402,Dunstaffnage,56.451,-5.439,1,17.5,8.7,26,5/1/2008
4403,Dunstaffnage,56.451,-5.439,1,16.1,9,99.8,6/1/2008
4404,Dunstaffnage,56.451,-5.439,1,18.5,12.4,79.6,7/1/2008
4405,Dunstaffnage,56.451,-5.439,1,17.7,12.1,113.8,8/1/2008
4406,Dunstaffnage,56.451,-5.439,1,15.6,10.1,109.2,9/1/2008
4407,Dunstaffnage,56.451,-5.439,1,12.1,6.5,281.6,10/1/2008
4408,Dunstaffnage,56.451,-5.439,1,9.5,4.7,152.6,11/1/2008
4409,Dunstaffnage,56.451,-5.439,1,7.2,1.5,166.8,12/1/2008
4410,Dunstaffnage,56.451,-5.439,1,7.3,2.2,198,1/1/2009
4411,Dunstaffnage,56.451,-5.439,1,7.2,2.7,65.2,2/1/2009
4412,Dunstaffnage,56.451,-5.439,1,9.5,3.6,155.8,3/1/2009
4413,Dunstaffnage,56.451,-5.439,1,13.2,6.4,110.6,4/1/2009
4414,Dunstaffnage,56.451,-5.439,1,14.5,7.2,174.6,5/1/2009
4415,Dunstaffnage,56.451,-5.439,1,18.2,9.7,71.8,6/1/2009
4416,Dunstaffnage,56.451,-5.439,1,18.5,11.9,124.2,7/1/2009
4417,Dunstaffnage,56.451,-5.439,1,17.4,12.1,228.2,8/1/2009
